"custAge","profession","marital","schooling","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","pmonths","pastEmail","responded","profit","id"
48,"blue-collar","married",NA,"no","yes","yes","cellular","may","tue",4,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,999,2,"no",NA,4646
NA,"technician","single","professional.course","no","no","no","telephone","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,999,0,"no",NA,4647
30,"blue-collar","single","university.degree","no","no","no","cellular","mar","fri",1,999,0,"nonexistent",-1.8,92.843,-50,1.531,5099.1,999,0,"no",NA,4648
44,"admin.","married","high.school","no","no","no","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,999,0,"no",NA,4649
29,"admin.","married","high.school","no","no","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,999,0,"no",NA,4650
NA,"housemaid","married","basic.4y","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,4651
38,"technician","single",NA,"no","yes","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,999,0,"no",NA,4652
NA,"technician","divorced","university.degree","no","no","yes","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,999,0,"no",NA,4653
29,"blue-collar","married","basic.9y","unknown","no","yes","telephone","jun","thu",3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,999,0,"no",NA,4654
30,"blue-collar","divorced","basic.9y","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,999,0,"no",NA,4655
31,"technician","single","university.degree","no","yes","no","telephone","may","mon",6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,4656
21,"student","single","high.school","unknown","no","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,999,0,"yes",-78,4657
33,"admin.","married",NA,"no","yes","no","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,999,0,"yes",205,4658
42,"management","married","basic.6y","no","yes","no","telephone","sep",NA,3,999,0,"nonexistent",-3.4,92.379,-29.8,0.778,5017.5,999,0,"yes",193,4659
50,"admin.","divorced",NA,"no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,999,0,"no",NA,4660
34,"blue-collar","married","basic.4y","unknown","no","no","cellular","jul","wed",5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,999,0,"no",NA,4661
NA,"entrepreneur","married","basic.6y","no","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,4662
NA,"admin.","married",NA,"no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,999,0,"no",NA,4663
42,"housemaid","married","high.school","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,999,0,"no",NA,4664
59,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","jun","mon",6,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,999,0,"no",NA,4665
37,"technician","divorced","professional.course","no","yes","no","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,999,2,"no",NA,4666
NA,"blue-collar","divorced","professional.course","no","yes","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,999,0,"no",NA,4667
34,"admin.","married",NA,"no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,4668
NA,"admin.","married","university.degree","no","yes","no","cellular","may","mon",3,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,999,2,"no",NA,4669
45,"unknown","married","unknown","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,999,0,"no",NA,4670
43,"unemployed","married",NA,"no","no","no","cellular","sep","fri",2,9,1,"success",-1.1,94.199,-37.5,0.883,4963.6,0.3,0,"yes",188,4671
NA,"technician","single",NA,"no","yes","yes","cellular","mar","mon",1,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,999,0,"no",NA,4672
39,"admin.","married","high.school","unknown","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,4673
77,"retired","married","high.school","no","yes","no","cellular","apr","thu",7,999,0,"nonexistent",-1.8,93.749,-34.6,0.644,5008.7,999,0,"yes",146,4674
48,"services","divorced",NA,"no","yes","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,999,0,"no",NA,4675
45,"unemployed","married","university.degree","no","yes","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,999,0,"no",NA,4676
NA,"admin.","single","high.school","no","yes","no","cellular","jun","tue",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,999,0,"no",NA,4677
42,"entrepreneur","married","university.degree","no","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,999,0,"no",NA,4678
35,"technician","married","university.degree","no","no","no","cellular","apr","thu",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.406,5099.1,999,0,"yes",166,4679
28,"services","single","high.school","no","yes","yes","telephone","sep","fri",1,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,999,0,"no",NA,4680
24,"student","single","high.school","no","yes","no","cellular","may","tue",2,999,2,"failure",-1.8,93.876,-40,0.682,5008.7,999,0,"no",NA,4681
54,"technician","married","university.degree","no","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,999,0,"no",NA,4682
55,"admin.","married","high.school","unknown","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,999,0,"no",NA,4683
46,"admin.","married","university.degree","no","no","no","cellular","aug","mon",5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,999,0,"no",NA,4684
NA,"blue-collar","divorced","basic.4y","no","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,999,0,"no",NA,4685
33,"admin.","married","university.degree","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,4686
NA,"services","married","high.school","no","yes","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,999,0,"no",NA,4687
28,"management","single","university.degree","no","yes","no","cellular","sep","wed",3,6,1,"success",-1.1,94.199,-37.5,0.88,4963.6,0.2,3,"yes",201,4688
55,"technician","married",NA,"no","yes","no","cellular","dec","thu",1,999,1,"failure",-3,92.713,-33,0.72,5023.5,999,1,"yes",178,4689
33,"admin.","single","high.school","no","yes","no","cellular","apr",NA,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.372,5099.1,999,0,"yes",249,4690
NA,"management","married","university.degree","no","no","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,4691
85,"housemaid","divorced","basic.4y","unknown","yes","no","telephone","oct","fri",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,999,0,"no",NA,4692
26,"admin.","single",NA,"no","no","no","cellular","oct","fri",2,999,1,"failure",-3.4,92.431,-26.9,0.73,5017.5,999,2,"no",NA,4693
49,"admin.","divorced",NA,"no","no","no","cellular","may","mon",3,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,999,2,"no",NA,4694
48,"blue-collar","married","basic.9y","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,4695
29,"entrepreneur","married","professional.course","no","no","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,999,0,"no",NA,4696
32,"blue-collar","single","basic.4y","no","yes","no","telephone","jul","tue",7,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,999,0,"no",NA,4697
38,"blue-collar","married","basic.9y","no","no","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,999,0,"no",NA,4698
NA,"admin.","married","high.school","no","yes","no","cellular","nov",NA,2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,999,0,"no",NA,4699
NA,"unemployed","married",NA,"unknown","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,999,0,"no",NA,4700
38,"technician","married","professional.course","unknown","no","no","cellular","nov","wed",4,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,999,0,"no",NA,4701
55,"services","married","high.school","no","yes","no","cellular","aug","wed",4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,4702
34,"blue-collar","single","basic.9y","unknown","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,999,0,"no",NA,4703
36,"technician","single","professional.course","no","yes","no","cellular","may","wed",2,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,999,3,"no",NA,4704
44,"blue-collar","married","basic.4y","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,999,0,"no",NA,4705
36,"technician","single","professional.course","no","unknown","unknown","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,999,0,"no",NA,4706
38,"admin.","married","basic.6y","no","no","no","cellular","jul","thu",5,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,999,0,"no",NA,4707
NA,"management","married","high.school","no","no","no","telephone","may","fri",7,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,999,0,"no",NA,4708
38,"technician","married","university.degree","no","no","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,999,1,"no",NA,4709
58,"retired","married","high.school","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,999,0,"no",NA,4710
29,"admin.","single","university.degree","no","no","yes","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.498,5099.1,999,0,"no",NA,4711
42,"services","married",NA,"no","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,999,0,"no",NA,4712
30,"services","married",NA,"no","yes","yes","cellular","nov","thu",2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,999,2,"no",NA,4713
29,"services","single","high.school","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,999,0,"no",NA,4714
43,"blue-collar","married","basic.4y","unknown","no","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,999,0,"no",NA,4715
53,"admin.","married","university.degree","no","no","no","telephone","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,999,0,"no",NA,4716
61,"retired","married","basic.9y","no","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,999,0,"no",NA,4717
NA,"management","divorced","university.degree","no","yes","no","cellular","may",NA,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,999,0,"no",NA,4718
56,"housemaid","divorced","basic.4y","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.854,5076.2,999,0,"no",NA,4719
40,"technician","married","basic.9y","no","yes","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,4720
43,"technician","married","high.school","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,4721
40,"admin.","single","high.school","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,999,0,"no",NA,4722
46,"admin.","married","university.degree","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,4723
27,"services","single",NA,"no","yes","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,999,0,"no",NA,4724
31,"blue-collar","single","basic.9y","no","yes","no","cellular","may","tue",8,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,999,0,"no",NA,4725
35,"technician","married","university.degree","no","no","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,999,0,"no",NA,4726
48,"housemaid","married","basic.6y","no","yes","no","cellular","nov","wed",4,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,999,2,"no",NA,4727
51,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,999,0,"no",NA,4728
27,"services","single",NA,"no","unknown","unknown","cellular","jul",NA,1,999,1,"failure",-1.7,94.215,-40.3,0.79,4991.6,999,5,"yes",176,4729
NA,"technician","divorced","unknown","no","no","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,999,0,"no",NA,4730
NA,"admin.","single","high.school","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,999,0,"no",NA,4731
38,"technician","married","professional.course","unknown","no","yes","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,4732
NA,"student","single","high.school","no","no","no","cellular","aug","mon",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.861,5076.2,999,0,"no",NA,4733
32,"management","single",NA,"no","yes","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,999,0,"yes",277,4734
29,"management","single","basic.9y","no","yes","no","telephone","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,999,0,"no",NA,4735
30,"admin.","married",NA,"no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,999,0,"no",NA,4736
23,"admin.","single","university.degree","no","no","no","cellular","sep","thu",3,999,1,"failure",-1.1,94.199,-37.5,0.879,4963.6,999,0,"yes",134,4737
36,"self-employed","married","high.school","unknown","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,4738
31,"technician","married",NA,"no","yes","yes","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,999,0,"no",NA,4739
55,"admin.","married",NA,"no","yes","no","cellular","apr","thu",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,999,0,"no",NA,4740
41,"services","married",NA,"no","yes","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,999,0,"no",NA,4741
36,"technician","single",NA,"no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,4742
53,"management","married",NA,"unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,999,0,"no",NA,4743
38,"self-employed","single","university.degree","no","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,999,0,"no",NA,4744
NA,"management","married",NA,"no","yes","yes","telephone","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,999,0,"no",NA,4745
59,"retired","married","unknown","no","no","yes","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,4746
NA,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,999,0,"no",NA,4747
NA,"blue-collar","married","basic.4y","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,999,0,"no",NA,4748
33,"admin.","married","high.school","no","yes","no","cellular","may","wed",2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,999,0,"no",NA,4749
34,"technician","married","professional.course","no","yes","no","cellular","sep",NA,2,999,0,"nonexistent",-3.4,92.379,-29.8,0.813,5017.5,999,0,"yes",171,4750
83,"retired","married",NA,"no","yes","no","cellular","oct","fri",2,4,1,"success",-3.4,92.431,-26.9,0.752,5017.5,0.133333333333333,0,"yes",233,4751
33,"admin.","single",NA,"no","yes","no","cellular","may","wed",2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,999,1,"no",NA,4752
44,"management","married","university.degree","no","yes","no","cellular","nov","tue",2,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,999,2,"no",NA,4753
30,"admin.","single","university.degree","unknown","no","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,999,0,"no",NA,4754
34,"admin.","married","university.degree","no","yes","no","cellular","apr","tue",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,999,0,"no",NA,4755
NA,"admin.","single","university.degree","no","no","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,999,0,"no",NA,4756
37,"blue-collar","divorced","basic.4y","no","no","no","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,999,0,"no",NA,4757
NA,"self-employed","married","high.school","unknown","no","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,999,0,"no",NA,4758
33,"admin.","single","professional.course","no","yes","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,999,0,"no",NA,4759
27,"blue-collar","unknown",NA,"no","no","no","cellular","aug","fri",1,4,1,"success",-2.9,92.201,-31.4,0.881,5076.2,0.133333333333333,0,"yes",-28,4760
34,"admin.","single",NA,"unknown","no","no","telephone","jul","tue",5,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,999,0,"no",NA,4761
25,"admin.","single","university.degree","no","yes","no","telephone","nov","mon",2,999,0,"nonexistent",-3.4,92.649,-30.1,0.714,5017.5,999,0,"no",NA,4762
NA,"blue-collar","married","basic.4y","no","no","no","cellular","aug",NA,19,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,999,0,"no",NA,4763
23,"blue-collar","married","professional.course","no","yes","no","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,999,0,"no",NA,4764
53,"management","married",NA,"no","no","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,999,0,"no",NA,4765
32,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,999,0,"no",NA,4766
31,"admin.","divorced","high.school","no","no","no","telephone","may",NA,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,4767
49,"self-employed","married","university.degree","unknown","yes","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,999,0,"no",NA,4768
53,"services","married","basic.6y","no","yes","no","cellular","may","thu",4,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,999,3,"no",NA,4769
41,"management","married","high.school","no","yes","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,999,0,"no",NA,4770
44,"admin.","married","high.school","no","yes","no","cellular","may",NA,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,999,0,"no",NA,4771
54,"blue-collar","divorced","basic.4y","no","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,999,0,"no",NA,4772
41,"technician","married","high.school","no","no","no","cellular","aug","fri",10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,4773
NA,"technician","married","professional.course","no","no","yes","cellular","may","wed",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,999,0,"no",NA,4774
NA,"admin.","divorced",NA,"no","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,999,0,"no",NA,4775
53,"blue-collar","married","basic.6y","no","yes","no","cellular","aug","mon",5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,999,0,"no",NA,4776
